"International Human Development Indicators","","","","","","","","","","","","","","",""
"Education index","","","","","","","","","","","","","","",""
"Source: Calculated using Mean Years of Schooling and Expected Years of Schooling.","","","","","","","","","","","","","","",""
"Data in the tables are those available to the Human Development Report Office as of 15 November, 2013, unless otherwise specified.","","","","","","","","","","","","","","",""
"HDI Rank","Country","1980","1985","1990","1995","2000","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"169","Afghanistan","0.0761","0.10308333333333","0.12138888888889","0.17528888888889","0.22552222222222","0.2974","0.30898666666667","0.32057333333333","0.33216","0.34374666666667","0.357","0.36533333333333","0.36533333333333","0.36533333333333"
"95","Albania","0.54058888888889","0.52777667723681","0.53718668780696","0.52869385821602","0.56546505080022","0.59467023003006","0.59632305428653","0.59797587854301","0.59962870279948","0.60065172312408","0.60167474344869","0.60851936340332","0.60851936340332","0.60851936340332"
"93","Algeria","0.32137777777778","0.34717777777778","0.38238888888889","0.42436666666667","0.49348888888889","0.56256666666667","0.57023777777778","0.58068666666667","0.59808","0.61547333333333","0.63147777777778","0.64258888888889","0.64258888888889","0.64258888888889"
"37","Andorra","..","..","..","..","..","..","..","..","..","..","0.67028666666667","0.67028666666667","0.67028666666667","0.67028666666667"
"149","Angola","..","..","..","..","0.29871235555556","0.36468457777778","0.37992340888889","0.39516224","0.41040107111111","0.42563990222222","0.44087873333333","0.47421206666667","0.47421206666667","0.47421206666667"
"61","Antigua and Barbuda","..","..","..","..","..","..","..","..","..","..","0.68669688888889","0.68114133333333","0.68114133333333","0.68114133333333"
"49","Argentina","0.53792222222222","0.59766666666667","0.62734444444444","0.64753888888889","0.71066528971011","0.72575214242061","0.73004045553743","0.72869211546526","0.73155099087648","0.75614550270928","0.78335559705299","0.78335559705299","0.78335559705299","0.78335559705299"
"87","Armenia","..","..","0.63295555555556","0.63096666666667","0.66826666666667","0.67087777777778","0.68475333333333","0.70140666666667","0.69028222222222","0.70138","0.70136666666667","0.70136666666667","0.70136666666667","0.70136666666667"
"2","Australia","0.86953333333333","0.86986666666667","0.87446666666667","0.89436666666667","0.8954","0.90247329220242","0.90515550069173","0.9074401965332","0.91278470343696","0.91580003054018","0.91881535764341","0.92183068474664","0.92653552042643","0.92653552042643"
"21","Austria","0.59180777777778","0.61397444444444","0.66124777777778","0.69922111111111","0.72952111111111","0.74690988685882","0.75586855941348","0.75927167641258","0.77100812674502","0.77996679929967","0.79448102740989","0.79448102740989","0.79448102740989","0.79448102740989"
"76","Azerbaijan","..","..","..","..","0.6375325261222","0.66733036359151","0.67328993108537","0.67924949857924","0.67945930692885","0.68662474950155","0.697","0.69977777777778","0.69977777777778","0.69977777777778"
"51","Bahamas","..","..","..","..","0.66804050911798","0.70835828689575","0.7081877313402","0.71395467578464","0.71395467578464","0.71395467578464","0.71395467578464","0.71395467578464","0.71395467578464","0.71395467578464"
"44","Bahrain","0.42508888888889","0.53494444444444","0.57424814814815","0.61892222222222","0.65613888888889","0.71101111111111","0.70271333333333","0.70552666666667","0.70834","0.71115333333333","0.71396666666667","0.71396666666667","0.71396666666667","0.71396666666667"
"142","Bangladesh","0.20194444444444","0.21898888888889","0.25098888888889","0.29188148148148","0.33037407407407","0.38145736406148","0.38843086910087","0.39540437414026","0.39682232362409","0.41490693977459","0.43299155592509","0.44688044481397","0.44688044481397","0.44688044481397"
"59","Barbados","0.54915555555556","0.6118","0.62793333333333","0.66154197530864","0.68381111111111","0.71426666666667","0.71964666666667","0.72502666666667","0.73596222222222","0.74689777777778","0.74255555555556","0.73977777777778","0.73977777777778","0.73977777777778"
"53","Belarus","..","..","..","..","..","0.71716666666667","0.73784127733333","0.758515888","0.77919049866667","0.81165083111111","0.81165083111111","0.81720638666667","0.81998416444444","0.81998416444444"
"21","Belgium","0.62601666666667","0.65459888888889","0.70466333333333","0.80440222222222","0.83477333333333","0.79194888888889","0.79379522651771","0.79564156414654","0.79748790177536","0.80211201718196","0.80673613258857","0.81229168814412","0.81229168814412","0.81229168814412"
"54","Belize","0.53805333333333","0.54805333333333","0.56272","0.57805333333333","0.60343","0.65977777777778","0.6756","0.67753333333333","0.67946666666667","0.67584444444444","0.675","0.67777777777778","0.68888888888889","0.68888888888889"
"165","Benin","0.14385555555556","0.1863","0.20139444444444","0.23548888888889","0.2687","0.33866666666667","0.35151481481481","0.36436296296296","0.37721111111111","0.39005925925926","0.40290740740741","0.41355555555556","0.41355555555556","0.41355555555556"
"136","Bhutan","..","..","..","..","..","..","..","..","..","..","0.41013333333333","0.42124444444444","0.42124444444444","0.42124444444444"
"113","Bolivia (Plurinational State of)","0.41121465555556","0.46649893333333","0.52784987777778","0.57700082222222","0.62038888888889","0.65355555555556","0.65462777777778","0.6557","0.66163333333333","0.66756666666667","0.6735","0.6735","0.6735","0.6735"
"86","Bosnia and Herzegovina","..","..","..","..","..","0.65298888888889","0.65069697488889","0.64830506088889","0.65156870244444","0.64927678844444","0.64976265222222","0.65531820777778","0.65531820777778","0.65531820777778"
"109","Botswana","0.28185555555556","0.36297777777778","0.45855","0.51594444444444","0.5761","0.60733333333333","0.603","0.607","0.611","0.615","0.619","0.619","0.619","0.619"
"79","Brazil","0.36150247222222","0.41511420833333","0.46305927777778","0.52353768055556","0.58149561666667","0.61437777777778","0.62678878958746","0.63919980139714","0.65695859876493","0.65792561643969","0.66246281178876","0.66130562900765","0.66130562900765","0.66130562900765"
"30","Brunei Darussalam","0.5194","0.54093333333333","0.5886962962963","0.62567222222222","0.64645555555556","0.67156666666667","0.68178666666667","0.68089555555556","0.67722666666667","0.68189111111111","0.67822222222222","0.681","0.69211111111111","0.69211111111111"
"58","Bulgaria","0.57859444444444","0.60987333333333","0.63150777777778","0.64605777777778","0.67622333333333","0.70959839234664","0.71311571042389","0.72496636183447","0.72848367991172","0.73477877576675","0.74662942717733","0.74940720495511","0.74940720495511","0.74940720495511"
"181","Burkina Faso","..","..","..","..","..","0.17225555555556","0.17781111111111","0.1917","0.20558888888889","0.2167","0.22781111111111","0.2417","0.25003333333333","0.25003333333333"
"180","Burundi","0.086233333333333","0.1353","0.17015555555556","0.1818","0.18662777777778","0.24236666666667","0.28124444444444","0.30345555555556","0.32705555555556","0.35065555555556","0.37008888888889","0.37008888888889","0.37008888888889","0.37008888888889"
"136","Cambodia","0.35291111111111","0.35811111111111","0.36294444444444","0.37218571428571","0.40031111111111","0.4779","0.48524444444444","0.4912","0.49437777777778","0.49477777777778","0.49517777777778","0.49517777777778","0.49517777777778","0.49517777777778"
"152","Cameroon","0.26474444444444","0.30036666666667","0.33642222222222","0.34394444444444","0.35652222222222","0.40831111111111","0.40602888888889","0.42874666666667","0.44590888888889","0.46307111111111","0.48023333333333","0.48578888888889","0.48578888888889","0.48578888888889"
"8","Canada","0.74943333333333","0.76303333333333","0.80875555555556","0.82644444444444","0.80752222222222","0.85316666666667","0.85259333333333","0.85202","0.85144666666667","0.85087333333333","0.8503","0.8503","0.8503","0.8503"
"123","Cape Verde","..","..","..","..","0.44180563333333","0.44180563333333","0.46125007777778","0.4584723","0.46402785555556","0.46680563333333","0.47235555555556","0.48346666666667","0.48346666666667","0.48346666666667"
"185","Central African Republic","0.17553333333333","0.20763333333333","0.21277777777778","0.21105555555556","0.24833703703704","0.28002222222222","0.28550777777778","0.29099333333333","0.29647888888889","0.30196444444444","0.31092222222222","0.31786666666667","0.31786666666667","0.31786666666667"
"184","Chad","..","..","..","..","0.18640747777778","0.20307414444444","0.21048155185185","0.21788895925926","0.22529636666667","0.23640747777778","0.23640747777778","0.25585192222222","0.25585192222222","0.25585192222222"
"41","Chile","0.52785555555556","0.57573333333333","0.62501481481481","0.61524444444444","0.6501","0.70703857209947","0.7052700360616","0.71739038891262","0.73964376449585","0.73710395495097","0.74011970096164","0.7456752565172","0.7456752565172","0.7456752565172"
"91","China","0.3582","0.36605555555556","0.40614444444444","0.43604444444444","0.47763888888889","0.5313962962963","0.54390222222222","0.56103777777778","0.57539555555556","0.58975333333333","0.59855555555556","0.60966666666667","0.60966666666667","0.60966666666667"
"98","Colombia","0.38651111111111","0.40632222222222","0.43877777777778","0.48921111111111","0.53611111111111","0.57371025615268","0.57964740329319","0.59106725586785","0.60338520473904","0.60941088464525","0.61055574417114","0.61333352194892","0.60222241083781","0.60222241083781"
"159","Comoros","..","..","..","..","..","0.40180864444444","0.40875308888889","0.41569753333333","0.42264197777778","0.42958642222222","0.43653086666667","0.44347531111111","0.45041975555556","0.45041975555556"
"140","Congo","0.44006666666667","0.46368888888889","0.45624444444444","0.44451111111111","0.40993333333333","0.45902345679012","0.4670162962963","0.47500913580247","0.48300197530864","0.49099481481481","0.49898765432099","0.50516049382716","0.51133333333333","0.51133333333333"
"186","Congo (Democratic Republic of the)","0.24141111111111","0.2493","0.25320158730159","0.27186666666667","0.2972037037037","0.31607407407407","0.31971481481481","0.32335555555556","0.34597777777778","0.34915555555556","0.35511111111111","0.36066666666667","0.37177777777778","0.37177777777778"
"68","Costa Rica","0.44546666666667","0.46355555555556","0.50342222222222","0.54558333333333","0.58415925925926","0.59362222222222","0.602415059457","0.61120789669178","0.6274818526374","0.63728310973556","0.64048894599632","0.65188465118408","0.65392160415649","0.65392160415649"
"171","Cote d'Ivoire","0.20414444444444","0.21731111111111","0.23188888888889","0.26094444444444","0.30191666666667","0.34255555555556","0.35091666666667","0.35927777777778","0.36763888888889","0.376","0.38436111111111","0.38922222222222","0.38922222222222","0.38922222222222"
"47","Croatia","..","..","0.49739631939121","0.5531541041356","0.65582879139022","0.70837032970315","0.71869768756842","0.7290250454337","0.7365746255212","0.74412420560869","0.76000711902953","0.7703344768948","0.7703344768948","0.7703344768948"
"44","Cuba","0.55317777777778","0.58602222222222","0.6245","0.62048888888889","0.66015555555556","0.73512222222222","0.77056222222222","0.80322444444444","0.81922","0.81854888888889","0.7901","0.76787777777778","0.74287777777778","0.74287777777778"
